ChapterID,VerseID,Source,Target
1CH.22,1,"1Dabid pana: Loo gə́ neelé a to kəi lə Njesigənea̰ Ala ləm, loo gə́ neelé a to loo-nékinjaməs gə́ ka̰ roo né keneŋ gə mbata lə Israɛlje ləm tɔ.","1Then David said, “The house of theLordGod is to be here, and also the altar of burnt offering for Israel.”"
LEV.6,1,1Njesigənea̰ ula Moyis pana:,1TheLordsaid to Moses:
EZK.6,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
PSA.95,1,1Gə́ reeje ar sí j’ɔsje pa gə boo-rɔkal,"1Come, let us sing for joy to theLord;"
JOB.40,1,1Njesigənea̰ dəji Jɔb ta pana:,1TheLordsaid to Job:
NUM.21,1,1Mbai gə́ Arad gə́ to dəw gə́ Kana̰ gə́ sí par gə́ dɔkɔl lé oo ta lə Israɛlje to gə́ d’isi d’aw gə́ rəa’g gə rəw gə́ Atarim ndá yeḛ ḭ aw rɔ gə Israɛlje wa njé gə́ na̰je mbuna dee’g#BI 33.40.,"1When the Canaanite king of Arad, who lived in the Negev, heard that Israel was coming along the road to Atharim, he attacked the Israelites and captured some of them."
NUM.30,1,1Moyis ula Israɛlje taje lai gə́ Njesigənea̰ un ndia dɔ’g aree lé.,1Moses said to the heads of the tribes of Israel: “This is what theLordcommands:
JHN.13,1,"1Kédé ɓa gə mba kar ndɔ ra naḭ Pag teḛ ɓəi lé Jeju gər gao, kàr kya̰ naŋg nee karee tel aw rɔ Bɔbee’g teḛ mba̰ ləm, yeḛ unda njékea̰je gə́ dɔ naŋg nee dan kəmee’g ləm tɔ ndá, yeḛ ra ne né gə́ doŋgɔ ar dee mba kar dɔ meenoji ləa mbata lə dee lé ɔr ne njal.","1It was just before the Passover Festival. Jesus knew that the hour had come for him to leave this world and go to the Father. Having loved his own who were in the world, he loved them to the end."
PSA.20,1,1Pa lə Dabid gə́ ar bao-pa karee ɔs sə dee.,1May theLordanswer you when you are in distress;
JON.4,1,1Né neelé taa kəm Junas el ya saar ndá ar oŋg ḭ səa pu.,"1But to Jonah this seemed very wrong, and he became angry."
DAN.10,1,"1Mee ləb ko̰ɓee’g lə Sirus, mbai gə́ Persə gə́ njekɔm’g munda lé kəm Daniel gə́ d’unda ria lə Belsasar inja dɔ ta né gə́ to loo-kiya’g. Ta neelé to kankəmta gə́ wɔji dɔ boo-némeeko̰ gə́ a gə ree lé. Yeḛ la̰ji taree mée’g ndá yeḛ oo gin némḭdi lé njai-njai tɔ.","1In the third year of Cyrus king of Persia, a revelation was given to Daniel (who was called Belteshazzar). Its message was true and it concerned a great war.#10:1Ortrue and burdensomeThe understanding of the message came to him in a vision."
EXO.10,1,1Njesigənea̰ ula Moyis pana: Maji kari aw rɔ Parao̰’g mbata m’ar mée-yeḛ gə meḛ kuraje ləa kara ndər mba kar nétɔjije ləm nduba ne rɔ dee mbuna dee’g gə́ raga.,"1Then theLordsaid to Moses, “Go to Pharaoh, for I have hardened his heart and the hearts of his officials so that I may perform these signs of mine among them"
DEU.4,1,"1Israɛlje, maji kar sí ooje godnduje gə ndukunje gə́ ma m’ndoo sí lé. Maji kar sí raje née gə mba kar sí síje ne kəmba ləm, gə mba kar sí a̰dje ne mee ɓee gə́ Njesigənea̰ Ala lə bɔ síje ar sí gə́ né ka̰ sí lé ləm tɔ.","1Now, Israel, hear the decrees and laws I am about to teach you. Follow them so that you may live and may go in and take possession of the land theLord, the God of your ancestors, is giving you."
JOS.22,1,"1Togə́bè Juje ɓar Rubḛje, gə Gadje, gə ges ginkoji Manasə tɔ.","1Then Joshua summoned the Reubenites, the Gadites and the half-tribe of Manasseh"
EXO.21,1,"1Aa ooje, godnduje gə́ seḭ a kundaje no̰ dee’g ɓa to nee#TtG 15.12-18:",1“These are the laws you are to set before them:
2SA.22,1,"1Dabid, ula Njesigənea̰ ta gə pa neelé loo gə́ yeḛ ɔree ne ji njéba̰je’g ləa lai ləm, gə ji Sawul’g ləm tɔ.",1David sang to theLordthe words of this song when theLorddelivered him from the hand of all his enemies and from the hand of Saul.
EPH.4,1,1Ma gə́ m’isi daŋgai’g mbata Mbaidɔmbaije lé ma m’ndəji sí bər-bər mba kar néra sí wa bua kula gə́ yeḛ ɓar sí keneŋ.,"1As a prisoner for the Lord, then, I urge you to live a life worthy of the calling you have received."
1SA.3,1,"1Samel, ŋgon basa lé ra kula lə Njesigənea̰ no̰ Eli’g. Mee ndəaje’g neelé Njesigənea̰ ula dəwje ta ta-ta el ləm, némḭdije kara teḛ ta-ta el ləm tɔ.",1The boy Samuel ministered before theLordunder Eli. In those days the word of theLordwas rare; there were not many visions.
GEN.39,1,"1Deḛ d’aw gə Jisəb Ejiptə ndá Potipar, dəw gə́ Ejiptə gə́ to ɓé-njérɔje lə Parao̰ ləm, gə dəw dɔ njékaa dɔ Parao̰je ləm tɔ lé ndogee ji Ismaelje gə́ d’aw səa keneŋ lé.","1Now Joseph had been taken down to Egypt. Potiphar, an Egyptian who was one of Pharaoh’s officials, the captain of the guard, bought him from the Ishmaelites who had taken him there."
REV.5,1,"1Tɔɓəi ma m’oo maktub jikɔl yeḛ gə́ si dɔ kalimbai’g gə́ ndaŋg ta mée’g toroŋ ləm, gə giree’g toroŋ ləm tɔ. Maktub lé rḛdə təa loo-siri#Esa 29.11.",1Then I saw in the right hand of him who sat on the throne a scroll with writing on both sides and sealed with seven seals.
AMO.4,1,"1Urje mbi sí ooje ta neelé,","1Hear this word, you cows of Bashan on Mount Samaria,"
1SA.16,1,"1Njesigənea̰ ula Samel pana: See ndɔ gə́ ra ɓa i a kəw rɔi no̰ gə mba Sawul wa. Ma m’ubá m’yá̰ gə mba karee o̰ ɓee dɔ Israɛlje’g el ŋga. Ɔm ubu ku-gaji-da’g ləi aree rusu ndá aw: m’a kulai ɓee lə Isai, dəw gə́ Betlehem, mbata ma m’oo ŋgon kára gə́ mbuna ŋganeeje’g, yeḛ gə́ ma m’ndigi karee to mbai lé.","1TheLordsaid to Samuel, “How long will you mourn for Saul, since I have rejected him as king over Israel? Fill your horn with oil and be on your way; I am sending you to Jesse of Bethlehem. I have chosen one of his sons to be king.”"
EXO.13,1,1Njesigənea̰ ula Moyis pana:,"1TheLordsaid to Moses,"
1PE.3,1,"1Seḭ denéje lé maji kar sí tədjekag ŋgaw síje mba kar ɓó lé njé gə́ na̰je d’ila koji dɔ kankəmta’g neelé ndá néra gə́ maji lə denéje lə dee ɓa a kar dee d’ila ne koji dɔ’g ya. Ɓó lé seḭ a kula deeje ta gə́ raŋg kára el kara#Epe 5.22, Kol 3.18","1Wives, in the same way submit yourselves to your own husbands so that, if any of them do not believe the word, they may be won over without words by the behavior of their wives,"
EXO.35,1,"1Moyis mbo̰ koso-dəwje gə́ Israɛl lai dɔ na̰’d ula dee pana: Aa ooje, néje gə́ Njesigənea̰ un ndia gə́ mba kar sí raje lé ɓa nee:","1Moses assembled the whole Israelite community and said to them, “These are the things theLordhas commanded you to do:"
DEU.15,1,1Ləbje gə́ siri-siri lé to ləb kɔr ɓaŋg dɔ njéɓaŋje’g lə sí.,1At the end of every seven years you must cancel debts.
JOB.13,1,"1Tɔgərɔ, néje lai neelé m’oo gə kəm ya ləm,","1“My eyes have seen all this,"
JER.19,1,"1Njesigənea̰ pa togə́bè pana: Aw rɔ njekubajo’g aw ndogo səa jo. Ar ŋgatɔgje lə koso-dəwje ləm, gə ŋgatɔgje lə njékinjanéməsje ləm tɔ d’aw səi na̰’d.",1This is what theLordsays: “Go and buy a clay jar from a potter. Take along some of the elders of the people and of the priests
1CO.6,1,1Loo gə́ dəwje joo ta oso mbuna dee’g ndá see ban ɓa yeḛ gə́ kára aw gə maree gə́ njetaamee-Kristi neelé no̰ njépole-magəje’g ɓa gə mba ra taree ɓó no̰ deḛ gə́ to gə kəmee’g el wa.,"1If any of you has a dispute with another, do you dare to take it before the ungodly for judgment instead of before the Lord’s people?"
JHN.8,1,1Jeju tuga loo aw dɔ mbal gə́ ria lə Koiyoje.,1but Jesus went to the Mount of Olives.
ZEP.2,1,1Seḭ ginkoji dəwje gə́ rɔ sí kul el lé,"1Gather together, gather yourselves together,"
MRK.3,1,1Jeju tel andə aw mee kəi-kwa-dɔ-na̰’d lə dee ndá iŋga diŋgam kára keneŋ gə́ jia wəi kaaree’g wɔ.,"1Another time Jesus went into the synagogue, and a man with a shriveled hand was there."
JER.36,1,"1Mee ləb gə́ njekɔm’g sɔ gə́ Jojakim, ŋgolə Jojias, mbai gə́ Juda o̰ ne ɓee lé Njesigənea̰ ula Jeremi ta gə rɔtaje nee pana#2Mb 24.1, 2SgI 36.5-7, LkD 1.1-2:","1In the fourth year of Jehoiakim son of Josiah king of Judah, this word came to Jeremiah from theLord:"
1SA.9,1,"1Dəw kára gə́ ria lə Kis gə́ to ŋgolə Abiel, gə́ to ŋgolə Seror, gə́ to ŋgolə Bekɔrat, gə́ to ŋgolə Apak, gə́ to ŋgolə dəw gə́ ginkoji’g lə Bḛjami lé si ɓee lə Bḛjamije. Yeḛ to dəw gə́ siŋgá to kɔgərɔ-kɔgərɔ ləm, yeḛ to dəw gə́ boo ləm tɔ.","1There was a Benjamite, a man of standing, whose name was Kish son of Abiel, the son of Zeror, the son of Bekorath, the son of Aphiah of Benjamin."
DEU.10,1,"1Mee ndəa’g neelé Njesigənea̰ ulam pana: Tɔl bəgərə mbalje joo asəna gə njé gə́ kédé ndá ree ne rɔm’g ləm, gə́ ra sa̰duk-kag ləm tɔ#Tr 34.1-10.","1At that time theLordsaid to me, “Chisel out two stone tablets like the first ones and come up to me on the mountain. Also make a wooden ark.#10:1That is, a chest"
EXO.4,1,"1Moyis ilá keneŋ pana: Aa oo, d’a kɔm meḛ dee dɔm’g el ləm, d’a lel mbi dee koo ne ndum el ləm tɔ. Nɛ d’a pana: Njesigənea̰ teḛ dɔm’g el.","1Moses answered, “What if they do not believe me or listen to me and say, ‘TheLorddid not appear to you’?”"
2KI.24,1,"1Mee ləb ko̰ɓee’g lə Jojakim lé Nebukadnesar, mbai gə́ Babilɔn ɔr rɔ aw rɔ səa. Jojakim ula dəa nea̰’g as ləb munda ɓa yeḛ tel ḭ səa ɔsee rəw ɓəi#Jer 25.1-38, LkD 1.1-2.","1During Jehoiakim’s reign, Nebuchadnezzar king of Babylon invaded the land, and Jehoiakim became his vassal for three years. But then he turned against Nebuchadnezzar and rebelled."
EZK.39,1,"1I ŋgon-dəw lé maji kari tegginta wɔji ne dɔ Gɔg! A pana: Mbaidɔmbaije gə́ Njesigənea̰ pa togə́bè pana: Aa oo, i Gɔg, mbai gə́ njekaa dɔ dəb ɓeeko̰ gə́ Ros, gə Mesek, gə Tubal lé neḛ n’aw səi gə ta.","1“Son of man, prophesy against Gog and say: ‘This is what the SovereignLordsays: I am against you, Gog, chief prince of#39:1OrGog, prince of Rosh,Meshek and Tubal."
1SA.27,1,"1Dabid ə̰ji mée’g pana: Ma neelé ndɔ kára ndá Sawul a tujim ya ɓəi. Né gə́ maji yaa̰ gə́ kəm ra ndá, kam m’aḭ m’aw mee ɓee’g lə Pilistije ɓa. Bèe ɓa Sawul a kya̰ goo korə gə́ yeḛ aw kɔrəm dɔ naŋg ɓee’g lə Israɛlje lé ya. Togə́bè ɓa m’a taa ne rɔm jia’g tɔ.","1But David thought to himself, “One of these days I will be destroyed by the hand of Saul. The best thing I can do is to escape to the land of the Philistines. Then Saul will give up searching for me anywhere in Israel, and I will slip out of his hand.”"
REV.6,1,"1M’aa loo gərərə m’oo Ŋgonbad ɔr nérḛdə ta maktub gə́ kára, nékundaje lə Ala gə́ sɔ lé m’oo ndu gar dee gə́ kára mbuna dee’g pata gə ndia gə́ boi wəl asəna gə ndi gə́ ndaŋg pana: Maji kari gə́ ree!","1I watched as the Lamb opened the first of the seven seals. Then I heard one of the four living creatures say in a voice like thunder, “Come!”"
JOS.24,1,"1Juje mbo̰ ginkoji Israɛlje lai na̰’d mee ɓee gə́ Sikem ndá yeḛ ula kula ɓar ŋgatɔgje lə Israɛlje ləm, gə mbaije lə dee ləm, gə njégaŋ-rəwtaje lə dee ləma, gə ɓé-njérɔje lə dee ləm tɔ, ar dee ree d’aar no̰ Ala’g lé.","1Then Joshua assembled all the tribes of Israel at Shechem. He summoned the elders, leaders, judges and officials of Israel, and they presented themselves before God."
ZEP.3,1,"1Meeko̰ a koso dɔ Jerusalem’g,","1Woe to the city of oppressors,"
EZK.22,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
2SA.11,1,"1Goo ləb gə́ sigi’g lé to mee ndəaje gə́ mbaije d’aw mba rɔ ne gə na̰ na̰ lé ndá Dabid ula Joab gə kuraje ləa gə njérɔje gə́ Israɛl lai mba kar dee d’aw tuji Amo̰je ləm, gə mba kaḭ dɔ Raba sub gə rɔ ləm tɔ. Nɛ Dabid nai Jerusalem ya#1SgI 20.1.","1In the spring, at the time when kings go off to war, David sent Joab out with the king’s men and the whole Israelite army. They destroyed the Ammonites and besieged Rabbah. But David remained in Jerusalem."
LEV.17,1,1Njesigənea̰ ula Moyis,"1TheLordsaid to Moses,"
JER.25,1,"1Ləb gə́ njekɔm’g sɔ gə́ Jojakim, ŋgolə Jojias, mbai gə́ Juda o̰ ne ɓee lé ta oso mbi Jeremi’g wɔji ne dɔ koso-dəwje gə́ Juda lai. To mee ləb gə́ dɔtar gə́ Nebukadnesar to ne mbai gə́ Babilɔn lé#2Mb 24.1, 2SgI 36.5-7, LkD 1.1-2.","1The word came to Jeremiah concerning all the people of Judah in the fourth year of Jehoiakim son of Josiah king of Judah, which was the first year of Nebuchadnezzar king of Babylon."
LUK.2,1,1Mee ndəaje’g neelé Sesar Auguste un ndia mba kar dee tura dəwje lai-lai dɔ naŋg nee kunda ne ri dee mee maktub-tura-dəwje’g.,1In those days Caesar Augustus issued a decree that a census should be taken of the entire Roman world.
JOB.27,1,1Jɔb un ta tɔɓəi pa gə gosota pana:,1And Job continued his discourse:
JER.50,1,"1Ta gə́ Njesigənea̰ pa gə ndu Jeremi, njetegginta wɔji ne dɔ Babilɔn ləm, gə ɓee lə Kaldeje ləm tɔ#Esa 13.1–14.23, 47.1-15.","1This is the word theLordspoke through Jeremiah the prophet concerning Babylon and the land of the Babylonians#50:1OrChaldeans; also in verses 8, 25, 35 and 45:"
PSA.122,1,1Pakɔs kḭ kaw tuga ne loo ɗao-ɗao gə́ tar. Ka̰ Dabid.,"1I rejoiced with those who said to me,"
PSA.94,1,"1Njesigənea̰, Ala gə́ njedalba̰ lé!",1TheLordis a God who avenges.
DEU.9,1,"1Seḭ Israɛlje lé maji kar sí ooje maji! Ɓogənè seḭ a gə gaŋgje baa gə́ Jurdɛ̰, gə mba tuba ne ginkoji dəwje gə raŋg gə́ bula d’unda sí ləm, siŋga dee ur dɔ sí’g ləm tɔ, seḭ a gə taaje ɓee-booje gə́ boi gə́ ndògo-bɔrɔ gə́ keneŋ aw saar mee dara’g,","1Hear, Israel: You are now about to cross the Jordan to go in and dispossess nations greater and stronger than you, with large cities that have walls up to the sky."
AMO.6,1,"1Meeko̰ a koso dɔ deḛ gə́ d’isi lɔm mee ɓee’g Sio̰ ləm,","1Woe to you who are complacent in Zion,"
ZEC.7,1,1Ləb gə́ njekɔm’g sɔ gə́ mbai o̰ ne ɓee lé Njesigənea̰ ula Jakari ta mee ndɔ gə́ njekɔm’g sɔ lə naḭ gə́ njekɔm’g jinaikara gə́ to naḭ Kislə lé.,"1In the fourth year of King Darius, the word of theLordcame to Zechariah on the fourth day of the ninth month, the month of Kislev."
GEN.21,1,1Njesigənea̰ ar mée olé dɔ ta gə́ yeḛ ula Sara’g ndá Njesigənea̰ ra gə Sara né gə́ yeḛ un ne ndia aree lé tɔ.,"1Now theLordwas gracious to Sarah as he had said, and theLorddid for Sarah what he had promised."
1SA.20,1,1Dabid ḭ Najot gə́ to mbɔr Rama’g lé aḭ. Yeḛ aw iŋga Jonatan dəjee pana: See ɗi ɓa m’ra wa. Néram gə́ gə goo rəbee el lé to ɗi wa. See kaiya ɗi ɓa m’ra kəm bɔbije’g ɓa yeḛ ndigi kam m’udu ne wa.,"1Then David fled from Naioth at Ramah and went to Jonathan and asked, “What have I done? What is my crime? How have I wronged your father, that he is trying to kill me?”"
NUM.16,1,"1Koré, ŋgolə Jisəar, gə́ to ŋgolə Keat, gə́ to ŋgolə Ləbi, deḛ gə Datan gə Abiram, ŋgalə Eliab ləm, gə Ɔn, ŋgolə Pelet, deḛ munda gə́ to Rubḛje lé#Jud 11","1Korah son of Izhar, the son of Kohath, the son of Levi, and certain Reubenites—Dathan and Abiram, sons of Eliab, and On son of Peleth—became insolent#16:1OrPeleth—took men"
PSA.97,1,"1Njesigənea̰ lé o̰ ɓee,","1TheLordreigns, let the earth be glad;"
JHN.9,1,"1Jeju si dəs tar, nɛ aa loo oo dəw kára gə́ d’ojee gə́ njekəmtɔ.","1As he went along, he saw a man blind from birth."
DEU.17,1,"1Nékinjaməs gə́ seḭ a kinjaje karje Ala lə sí gə́ Njesigənea̰ lé, maŋg əsé ŋgon badə gə́ rəa ya̰ maree əsé to gə́ njemədə lé seḭ a kḭjáje kaareeje el mbata a to né gə́ mina̰ kəm Njesigənea̰ Ala’g lə sí.","1Do not sacrifice to theLordyour God an ox or a sheep that has any defect or flaw in it, for that would be detestable to him."
2PE.2,1,"1To gə́ ləw ba, njéteggintaje gə́ ŋgɔm d’isi mbuna dəwje’g lé togə́bè ɓa njékɔrginta gə́ ŋgɔmje d’a kandə mbuna sí-seḭ’g bèe tɔ. D’a kun ta gə goo ŋgəḭ ndoo sí ne taje gə́ kori-kori gə́ a gə tuji sí ləm, deḛ nja d’a mbad mbai gə́ njekoga dɔ dee lé ɓar ne tuji dɔ dee’g karee uba dee naŋg bus ləm tɔ.","1But there were also false prophets among the people, just as there will be false teachers among you. They will secretly introduce destructive heresies, even denying the sovereign Lord who bought them—bringing swift destruction on themselves."
2SA.15,1,1Goo néje’g neelé Absalɔm iŋga pusu-rɔ kára ləm gə kundaje ləm gə dəwje rɔ-mi gə́ to njé k’aḭ nea̰’gje ləm tɔ.,"1In the course of time, Absalom provided himself with a chariot and horses and with fifty men to run ahead of him."
ACT.12,1,"1Mee ləb’g neelé Herɔdə, mbai lé ḭ ula kəm barkəm Eglisəje gə́ na̰je ndòo.","1It was about this time that King Herod arrested some who belonged to the church, intending to persecute them."
DEU.27,1,1Moyis gə ŋgatɔgje gə́ Israɛl gə́ d’aar səa lé d’un ndukun nee d’ar koso-dəwje pana: Maji kar sí aaje dɔ tornduje lai gə́ ma m’un m’ar sí ɓogənè lé.,1Moses and the elders of Israel commanded the people: “Keep all these commands that I give you today.
PRO.18,1,1Yeḛ gə́ unda rəa ŋgərəŋ lé,1An unfriendly person pursues selfish ends
1JN.3,1,"1Aa ooje, Bɔ-dəwje lé ndigi sí gə mée gə́ ɔr jol-jol ɓa gə mba kar dee ɓar sí ne ŋgan-Alaje. Tɔgərɔ jeḛ n’to gə́ ŋganeeje ya. Ɓó lé dəwje gə́ dɔ naŋg nee gər sí gə́ ŋganeeje el ndá to mbata deḛ gəree-yeḛ el tɔ#Ja̰ 1.12.","1See what great love the Father has lavished on us, that we should be called children of God! And that is what we are! The reason the world does not know us is that it did not know him."
JOB.17,1,"1Kəmə ləm si godo,","1My spirit is broken,"
1SA.18,1,1Loo gə́ Dabid tɔl ta gə́ yeḛ wɔji gə Sawul bém ndá léegəneeya Jonatan ɔm mée na̰’d gə Dabid. Jonatan ndigee to gə́ yeḛ ndigi ne darəa-yeḛ bèe.,"1After David had finished talking with Saul, Jonathan became one in spirit with David, and he loved him as himself."
PRO.31,1,1Tapaje lə mbai Lemuel. Ndərtaje gə́ kea̰je ndée lé.,1The sayings of King Lemuel—an inspired utterance his mother taught him.
REV.8,1,1Loo gə́ Ŋgonbad lé ɔr nérḛdə ta maktub gə́ njekɔm’g siri lé ndá kaa mbi loo gə́ dara pa doi gə kuree ɗegəse ya.,"1When he opened the seventh seal, there was silence in heaven for about half an hour."
EZK.5,1,"1Ma ŋgon-dəw lé maji kam m’un né gə́ adə làm-làm to gə́ yiŋga lə njḛdisa mbaita bèe, m’un m’ndisa ne dɔm gə mbaitam. Tɔɓəi maji kam m’un nékwɔji-kwɔi lə néje m’kai ne yiŋga lé loo munda.","1“Now, son of man, take a sharp sword and use it as a barber’s razor to shave your head and your beard. Then take a set of scales and divide up the hair."
JDG.3,1,"1Aa ooje, ginkoji dəwje gə raŋg gə́ Njesigənea̰ ya̰ dee mba kaḭ ne meḛ Israɛlje gə́ d’oo loo-rɔje gə́ Kana̰ el lé ɓa nee.",1These are the nations theLordleft to test all those Israelites who had not experienced any of the wars in Canaan
DEU.23,1,"1Dəw kára kara a to gə dené lə bɔbeeje el, mbata to gə́ sul ɓa yeḛ ula dɔ bɔbeeje’g tɔ#Ləb 18.8, 20.11, TtG 27.20.",1No one who has been emasculated by crushing or cutting may enter the assembly of theLord.
ISA.2,1,"1Ndərta gə́ inja kəm Esai, ŋgolə Amots’g aree oo wɔji ne dɔ njé gə́ Juda gə dɔ njé gə́ Jerusalem tɔ.",1This is what Isaiah son of Amoz saw concerning Judah and Jerusalem:
NUM.4,1,1Njesigənea̰ ula Moyis gə Aaro̰ pana:,1TheLordsaid to Moses and Aaron:
MAT.22,1,1Jeju un ta gə́ raŋg ula dee gə gosota pana:,"1Jesus spoke to them again in parables, saying:"
GEN.50,1,"1Jisəb oso naŋg bəbərə dɔ nin bɔbeeje’g ndá yeḛ no̰ dəa’g ləm, il ɓɔlee ləm tɔ.",1Joseph threw himself on his father and wept over him and kissed him.
1SA.29,1,1Pilistije mbo̰ kudu-njérɔje lə deḛ lai Apek ndá Israɛlje d’wa loo-si dee mbɔr kəm-rəw-mán gə́ Jisreel dəb tɔ.,"1The Philistines gathered all their forces at Aphek, and Israel camped by the spring in Jezreel."
NAM.1,1,"1Maktub némḭdi gə́ to ndərta gə́ wɔji dɔ ɓee gə́ Ninibə gə́ Nahum, dəw gə́ Elkos oo lé#Esa 10.5-34, 14.24-27, Sop 2.13-15.",1A prophecy concerning Nineveh. The book of the vision of Nahum the Elkoshite.
1CO.16,1,1Ta gə́ wɔji dɔ nénoji gə́ seḭ mbo̰je mbata njémeendaje lé maji kar sí-seḭ kara raje gə goo rəbee gə́ ma m’tɔji Eglisəje gə́ dəb ɓeeko̰ gə́ Galati tɔ#Rɔm 15.25-26.,1Now about the collection for the Lord’s people: Do what I told the Galatian churches to do.
EZK.25,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
HOS.7,1,1Loo gə́ ma m’wɔji-kwɔji kaji Israɛl ndá,"1whenever I would heal Israel,"
RUT.4,1,"1Boaj lé ḭ aw tarəwkɔg’d lə ɓee lé ɓa si naŋg keneŋ. Ndá aa oo, yeḛ gə́ to gə́ njenoji lə dee gə́ pər gə́ askəm kaa dɔ dee gə́ Boaj pata ləa kédé lé a gə dəs. Boaj ulá pana: I lé tel ree si nee!","1Meanwhile Boaz went up to the town gate and sat down there just as the guardian-redeemer#4:1The Hebrew word forguardian-redeemeris a legal term for one who has the obligation to redeem a relative in serious difficulty (see Lev. 25:25-55); also in verses 3, 6, 8 and 14.he had mentioned came along. Boaz said, “Come over here, my friend, and sit down.” So he went over and sat down."
LUK.3,1,"1Mee ləb ko̰ɓee lə Tiber Sesar gə́ aḭ dɔg-giree-mi lé to mee ləb gə́ Po̰sə Pilatə to ne njeguburuɓee gə́ Jude ləm, Herɔdə to ne njeguburu dəb ɓee gə́ Galile ləm, ŋgokea̰ Pilibə kara to ne njeguburu dəb ɓee gə́ Ituree gə dɔ naŋg gə́ gugu dɔ Trakonitə ləma, Lisanias to ne njeguburu dəb ɓee gə́ Abilene ləm tɔ.","1In the fifteenth year of the reign of Tiberius Caesar—when Pontius Pilate was governor of Judea, Herod tetrarch of Galilee, his brother Philip tetrarch of Iturea and Traconitis, and Lysanias tetrarch of Abilene—"
JOB.6,1,1Jɔb tel ilá keneŋ pana:,1Then Job replied:
NEH.5,1,1Mee ndəa’g neelé diŋgamje gə denéje lə dee lé d’ḭ no̰ no̰ yoo dɔ ŋgako̰ deeje’d gə́ to Jibje lé.,1Now the men and their wives raised a great outcry against their fellow Jews.
NUM.8,1,"1Njesigənea̰ ula Moyis pana#Tr 25.31-40, 37.17-24:","1TheLordsaid to Moses,"
1SA.25,1,"1Samel lé wəi, ndá Israɛlje lai mbo̰ dɔ na̰ no̰ yée ləm, dubee ɓee kojee’g Rama ləm tɔ. Togə́bè ɓa Dabid ḭ aw dɔdilaloo gə́ Paran.","1Now Samuel died, and all Israel assembled and mourned for him; and they buried him at his home in Ramah. Then David moved down into the Desert of Paran.#25:1Hebrew and some Septuagint manuscripts; other Septuagint manuscriptsMaon"
ISA.24,1,"1Aa ooje, Njesigənea̰ a gə tuji ɓee karee tel to dɔ nduba ləm,","1See, theLordis going to lay waste the earth"
PSA.21,1,1Pa lə Dabid gə́ ar bao-pa mba karee ɔs sə dee lé.,"1The king rejoices in your strength,Lord."
JOB.23,1,1Jɔb tel ilá keneŋ pana:,1Then Job replied:
HOS.10,1,1Israɛlje to d’asəna gə kag-nduú gə́ andə ul bo̰-bo̰ bèe.,1Israel was a spreading vine;
EZK.15,1,1Njesigənea̰ dəjim ta gə rɔtaje nee pana:,1The word of theLordcame to me:
1SA.19,1,1Sawul ula ŋgonee Jonatan gə kuraje ləa lai mba kar dee tɔl Dabid. Nɛ Jonatan ŋgolə Sawul lé unda Dabid dan kəmee’g ya.,1Saul told his son Jonathan and all the attendants to kill David. But Jonathan had taken a great liking to David
PSA.19,1,1Pa lə Dabid gə́ ar bao-pa mba karee ɔs sə dee lé,1The heavens declare the glory of God;
LUK.23,1,1D’uba naŋg lai d’ḭ ndɔr Jeju d’aw səa no̰ Pilatə’g.,1Then the whole assembly rose and led him off to Pilate.
DAN.5,1,1Mbai Belsasar ɓar dəwje ləa gə́ boo-boo d’as tɔl-dɔg (1.000) loo muru-gad’g ləa ndá yeḛ ai mán-nduú gə́ mḭ kəm dee’g.,1King Belshazzar gave a great banquet for a thousand of his nobles and drank wine with them.
NAM.3,1,"1Meeko̰ a koso dɔ ɓee-boo gə́ njékila məsje d’isi keneŋ ləm,","1Woe to the city of blood,"
HOS.5,1,"1Seḭ njékinjanéməsje, ooje ta neelé!","1“Hear this, you priests!"
JON.3,1,1Njesigənea̰ ula Junas ta gə́ njekɔm’g gɔl joo pana:,1Then the word of theLordcame to Jonah a second time:
ACT.25,1,1Loo gə́ Pestus andə dəb ɓeeko̰’g neelé ndá yeḛ ra ndɔ munda ɓa ḭ Sejare ɔd aw Jerusalem ɓəi.,"1Three days after arriving in the province, Festus went up from Caesarea to Jerusalem,"
ROM.13,1,"1Maji kar dəwje kára-kára lai d’oso kul no̰ njéko̰ɓeeje’g ya, mbata gin ko̰ɓee gə́ rara kara gə́ a lal kḭ rɔ Ala’g lé godo ləm, deḛ gə́ d’isi gə́ njéko̰ɓeeje lé kara Ala nja gə́ njekunda dee keneŋ ləm tɔ.","1Let everyone be subject to the governing authorities, for there is no authority except that which God has established. The authorities that exist have been established by God."
PSA.145,1,1Pakɔs pidi lə Dabid.,"1I will exalt you, my God the King;"
1KI.20,1,"1Ben-Adad, mbai gə́ Siri mbo̰ njérɔje ləa lai, mbaije rɔ-munda-gir-dee-joo d’ɔm səa na̰’d gə kundaje gə pusu-rɔje lə dee tɔ. Yeḛ aḭ dɔ Samari sub rɔ səa tɔ.","1Now Ben-Hadad king of Aram mustered his entire army. Accompanied by thirty-two kings with their horses and chariots, he went up and besieged Samaria and attacked it."
